trial_type,trial_index,trial_number,time_elapsed,random_id,condition_name,participant_id,rt,stimulus,response,phase,species_key,human_n,species_n,optionA_label,optionB_label,swap,left_is,right_is,left_label,middle_label,right_label,choice_options,comparison_label,chosen_option,choice_kind,saved_human,saved_animal,human_chosen,task,question_order,file_name,smart_person,smart_dog,smart_pig,pain_person,pain_dog,pain_pig,emotion_person,emotion_dog,emotion_pig,hypothesis_check,difficulty_rating,age_bracket,gender,english_proficiency,pet_ownership,diet,participant_is_group_member
html-button-response,88,42,103108,p8qlq22ql92,You,swan,1530,"On one boat there is <b>100 people</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...",2,main_choice,bunny,100,1,100 people,1 bunny,TRUE,B,A,1 bunny,Can't decide,100 people,"[""1 bunny"",""Can't decide"",""100 people""]",100 people vs 1 bunny,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8qlq22ql92_1772392780490.csv,3,2,2,3,3,3,3,3,3,to see if people value animal or human life more,0,18 to 24,Female,Native / near-native,Yes,Vegetarian,FALSE
html-button-response,6,1,31734,p8wcmls9wqb,You,rabbit,8302,"On one boat there is <b>100 people</b> and the other boat there is <b>10 clams</b>.
                 Will <b>You</b> save...",0,main_choice,clam,100,10,100 people,10 clams,FALSE,A,B,100 people,Can't decide,10 clams,"[""100 people"",""Can't decide"",""10 clams""]",100 people vs 10 clams,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,8,2,34961,p8wcmls9wqb,You,rabbit,2722,"On one boat there is <b>10 people</b> and the other boat there is <b>1 dog</b>.
                 Will <b>You</b> save...",2,main_choice,dog,10,1,10 people,1 dog,FALSE,A,B,10 people,Can't decide,1 dog,"[""10 people"",""Can't decide"",""1 dog""]",10 people vs 1 dog,1 dog,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,10,3,37246,p8wcmls9wqb,You,rabbit,1779,"On one boat there is <b>1 person</b> and the other boat there is <b>10 bunnies</b>.
                 Will <b>You</b> save...",2,main_choice,bunny,1,10,1 person,10 bunnies,TRUE,B,A,10 bunnies,Can't decide,1 person,"[""10 bunnies"",""Can't decide"",""1 person""]",1 person vs 10 bunnies,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,12,4,39579,p8wcmls9wqb,You,rabbit,1829,"On one boat there is <b>10 people</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...",2,main_choice,clam,10,1,10 people,1 clam,TRUE,B,A,1 clam,Can't decide,10 people,"[""1 clam"",""Can't decide"",""10 people""]",10 people vs 1 clam,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,14,5,42728,p8wcmls9wqb,You,rabbit,2645,"On one boat there is <b>1 person</b> and the other boat there is <b>10 pigs</b>.
                 Will <b>You</b> save...",2,main_choice,pig,1,10,1 person,10 pigs,TRUE,B,A,10 pigs,Can't decide,1 person,"[""10 pigs"",""Can't decide"",""1 person""]",1 person vs 10 pigs,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,16,6,45813,p8wcmls9wqb,You,rabbit,2581,"On one boat there is <b>10 people</b> and the other boat there is <b>100 pigeons</b>.
                 Will <b>You</b> save...",2,main_choice,pigeon,10,100,10 people,100 pigeons,TRUE,B,A,100 pigeons,Can't decide,10 people,"[""100 pigeons"",""Can't decide"",""10 people""]",10 people vs 100 pigeons,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,18,7,51295,p8wcmls9wqb,You,rabbit,4979,"On one boat there is <b>1 person</b> and the other boat there is <b>100 clams</b>.
                 Will <b>You</b> save...",0,main_choice,clam,1,100,1 person,100 clams,TRUE,B,A,100 clams,Can't decide,1 person,"[""100 clams"",""Can't decide"",""1 person""]",1 person vs 100 clams,100 clams,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,20,8,53130,p8wcmls9wqb,You,rabbit,1331,"On one boat there is <b>1 person</b> and the other boat there is <b>1 dog</b>.
                 Will <b>You</b> save...",2,main_choice,dog,1,1,1 person,1 dog,FALSE,A,B,1 person,Can't decide,1 dog,"[""1 person"",""Can't decide"",""1 dog""]",1 person vs 1 dog,1 dog,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,22,9,55929,p8wcmls9wqb,You,rabbit,2296,"On one boat there is <b>1 person</b> and the other boat there is <b>100 pigs</b>.
                 Will <b>You</b> save...",2,main_choice,pig,1,100,1 person,100 pigs,FALSE,A,B,1 person,Can't decide,100 pigs,"[""1 person"",""Can't decide"",""100 pigs""]",1 person vs 100 pigs,100 pigs,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,24,10,57880,p8wcmls9wqb,You,rabbit,1447,"On one boat there is <b>10 people</b> and the other boat there is <b>100 dogs</b>.
                 Will <b>You</b> save...",2,main_choice,dog,10,100,10 people,100 dogs,FALSE,A,B,10 people,Can't decide,100 dogs,"[""10 people"",""Can't decide"",""100 dogs""]",10 people vs 100 dogs,100 dogs,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,26,11,60479,p8wcmls9wqb,You,rabbit,2097,"On one boat there is <b>1 person</b> and the other boat there is <b>1 pigeon</b>.
                 Will <b>You</b> save...",2,main_choice,pigeon,1,1,1 person,1 pigeon,TRUE,B,A,1 pigeon,Can't decide,1 person,"[""1 pigeon"",""Can't decide"",""1 person""]",1 person vs 1 pigeon,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,28,12,62550,p8wcmls9wqb,You,rabbit,1567,"On one boat there is <b>100 people</b> and the other boat there is <b>1 pigeon</b>.
                 Will <b>You</b> save...",2,main_choice,pigeon,100,1,100 people,1 pigeon,TRUE,B,A,1 pigeon,Can't decide,100 people,"[""1 pigeon"",""Can't decide"",""100 people""]",100 people vs 1 pigeon,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,30,13,64896,p8wcmls9wqb,You,rabbit,1843,"On one boat there is <b>100 people</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...",2,main_choice,cat,100,1,100 people,1 cat,FALSE,A,B,100 people,Can't decide,1 cat,"[""100 people"",""Can't decide"",""1 cat""]",100 people vs 1 cat,1 cat,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,32,14,66429,p8wcmls9wqb,You,rabbit,1029,"On one boat there is <b>10 people</b> and the other boat there is <b>1 pigeon</b>.
                 Will <b>You</b> save...",2,main_choice,pigeon,10,1,10 people,1 pigeon,TRUE,B,A,1 pigeon,Can't decide,10 people,"[""1 pigeon"",""Can't decide"",""10 people""]",10 people vs 1 pigeon,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,34,15,68347,p8wcmls9wqb,You,rabbit,1415,"On one boat there is <b>100 people</b> and the other boat there is <b>10 pigeons</b>.
                 Will <b>You</b> save...",0,main_choice,pigeon,100,10,100 people,10 pigeons,FALSE,A,B,100 people,Can't decide,10 pigeons,"[""100 people"",""Can't decide"",""10 pigeons""]",100 people vs 10 pigeons,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,36,16,70579,p8wcmls9wqb,You,rabbit,1728,"On one boat there is <b>100 people</b> and the other boat there is <b>10 cats</b>.
                 Will <b>You</b> save...",0,main_choice,cat,100,10,100 people,10 cats,TRUE,B,A,10 cats,Can't decide,100 people,"[""10 cats"",""Can't decide"",""100 people""]",100 people vs 10 cats,10 cats,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,38,17,72315,p8wcmls9wqb,You,rabbit,1232,"On one boat there is <b>10 people</b> and the other boat there is <b>100 clams</b>.
                 Will <b>You</b> save...",2,main_choice,clam,10,100,10 people,100 clams,TRUE,B,A,100 clams,Can't decide,10 people,"[""100 clams"",""Can't decide"",""10 people""]",10 people vs 100 clams,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,40,18,74664,p8wcmls9wqb,You,rabbit,1845,"On one boat there is <b>100 people</b> and the other boat there is <b>10 bunnies</b>.
                 Will <b>You</b> save...",0,main_choice,bunny,100,10,100 people,10 bunnies,FALSE,A,B,100 people,Can't decide,10 bunnies,"[""100 people"",""Can't decide"",""10 bunnies""]",100 people vs 10 bunnies,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,42,19,77379,p8wcmls9wqb,You,rabbit,2212,"On one boat there is <b>1 person</b> and the other boat there is <b>100 dogs</b>.
                 Will <b>You</b> save...",0,main_choice,dog,1,100,1 person,100 dogs,TRUE,B,A,100 dogs,Can't decide,1 person,"[""100 dogs"",""Can't decide"",""1 person""]",1 person vs 100 dogs,100 dogs,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,44,20,80698,p8wcmls9wqb,You,rabbit,2816,"On one boat there is <b>1 person</b> and the other boat there is <b>100 cats</b>.
                 Will <b>You</b> save...",0,main_choice,cat,1,100,1 person,100 cats,TRUE,B,A,100 cats,Can't decide,1 person,"[""100 cats"",""Can't decide"",""1 person""]",1 person vs 100 cats,100 cats,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,46,21,82846,p8wcmls9wqb,You,rabbit,1645,"On one boat there is <b>10 people</b> and the other boat there is <b>100 pigs</b>.
                 Will <b>You</b> save...",0,main_choice,pig,10,100,10 people,100 pigs,FALSE,A,B,10 people,Can't decide,100 pigs,"[""10 people"",""Can't decide"",""100 pigs""]",10 people vs 100 pigs,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,48,22,84881,p8wcmls9wqb,You,rabbit,1531,"On one boat there is <b>1 person</b> and the other boat there is <b>10 dogs</b>.
                 Will <b>You</b> save...",0,main_choice,dog,1,10,1 person,10 dogs,TRUE,B,A,10 dogs,Can't decide,1 person,"[""10 dogs"",""Can't decide"",""1 person""]",1 person vs 10 dogs,10 dogs,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,50,23,87146,p8wcmls9wqb,You,rabbit,1761,"On one boat there is <b>100 people</b> and the other boat there is <b>10 dogs</b>.
                 Will <b>You</b> save...",2,main_choice,dog,100,10,100 people,10 dogs,FALSE,A,B,100 people,Can't decide,10 dogs,"[""100 people"",""Can't decide"",""10 dogs""]",100 people vs 10 dogs,10 dogs,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,52,24,91829,p8wcmls9wqb,You,rabbit,4179,"On one boat there is <b>10 people</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...",2,main_choice,cat,10,1,10 people,1 cat,FALSE,A,B,10 people,Can't decide,1 cat,"[""10 people"",""Can't decide"",""1 cat""]",10 people vs 1 cat,1 cat,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,54,25,93829,p8wcmls9wqb,You,rabbit,1497,"On one boat there is <b>10 people</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...",0,main_choice,pig,10,1,10 people,1 pig,FALSE,A,B,10 people,Can't decide,1 pig,"[""10 people"",""Can't decide"",""1 pig""]",10 people vs 1 pig,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,56,26,96763,p8wcmls9wqb,You,rabbit,2430,"On one boat there is <b>100 people</b> and the other boat there is <b>1 dog</b>.
                 Will <b>You</b> save...",2,main_choice,dog,100,1,100 people,1 dog,TRUE,B,A,1 dog,Can't decide,100 people,"[""1 dog"",""Can't decide"",""100 people""]",100 people vs 1 dog,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,58,27,98130,p8wcmls9wqb,You,rabbit,863,"On one boat there is <b>1 person</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...",2,main_choice,clam,1,1,1 person,1 clam,TRUE,B,A,1 clam,Can't decide,1 person,"[""1 clam"",""Can't decide"",""1 person""]",1 person vs 1 clam,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,60,28,105130,p8wcmls9wqb,You,rabbit,6496,"On one boat there is <b>10 people</b> and the other boat there is <b>100 cats</b>.
                 Will <b>You</b> save...",2,main_choice,cat,10,100,10 people,100 cats,FALSE,A,B,10 people,Can't decide,100 cats,"[""10 people"",""Can't decide"",""100 cats""]",10 people vs 100 cats,100 cats,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,62,29,107080,p8wcmls9wqb,You,rabbit,1446,"On one boat there is <b>1 person</b> and the other boat there is <b>10 cats</b>.
                 Will <b>You</b> save...",2,main_choice,cat,1,10,1 person,10 cats,FALSE,A,B,1 person,Can't decide,10 cats,"[""1 person"",""Can't decide"",""10 cats""]",1 person vs 10 cats,10 cats,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,64,30,108746,p8wcmls9wqb,You,rabbit,1162,"On one boat there is <b>100 people</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...",2,main_choice,bunny,100,1,100 people,1 bunny,TRUE,B,A,1 bunny,Can't decide,100 people,"[""1 bunny"",""Can't decide"",""100 people""]",100 people vs 1 bunny,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,66,31,111015,p8wcmls9wqb,You,rabbit,1765,"On one boat there is <b>1 person</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...",0,main_choice,cat,1,1,1 person,1 cat,TRUE,B,A,1 cat,Can't decide,1 person,"[""1 cat"",""Can't decide"",""1 person""]",1 person vs 1 cat,1 cat,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,68,32,112364,p8wcmls9wqb,You,rabbit,845,"On one boat there is <b>1 person</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...",0,main_choice,pig,1,1,1 person,1 pig,FALSE,A,B,1 person,Can't decide,1 pig,"[""1 person"",""Can't decide"",""1 pig""]",1 person vs 1 pig,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,70,33,114114,p8wcmls9wqb,You,rabbit,1246,"On one boat there is <b>10 people</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...",0,main_choice,bunny,10,1,10 people,1 bunny,FALSE,A,B,10 people,Can't decide,1 bunny,"[""10 people"",""Can't decide"",""1 bunny""]",10 people vs 1 bunny,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,72,34,115896,p8wcmls9wqb,You,rabbit,1279,"On one boat there is <b>1 person</b> and the other boat there is <b>100 pigeons</b>.
                 Will <b>You</b> save...",2,main_choice,pigeon,1,100,1 person,100 pigeons,TRUE,B,A,100 pigeons,Can't decide,1 person,"[""100 pigeons"",""Can't decide"",""1 person""]",1 person vs 100 pigeons,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,74,35,117613,p8wcmls9wqb,You,rabbit,1213,"On one boat there is <b>1 person</b> and the other boat there is <b>100 bunnies</b>.
                 Will <b>You</b> save...",0,main_choice,bunny,1,100,1 person,100 bunnies,FALSE,A,B,1 person,Can't decide,100 bunnies,"[""1 person"",""Can't decide"",""100 bunnies""]",1 person vs 100 bunnies,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,76,36,119230,p8wcmls9wqb,You,rabbit,1113,"On one boat there is <b>100 people</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...",2,main_choice,pig,100,1,100 people,1 pig,TRUE,B,A,1 pig,Can't decide,100 people,"[""1 pig"",""Can't decide"",""100 people""]",100 people vs 1 pig,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,78,37,121163,p8wcmls9wqb,You,rabbit,1430,"On one boat there is <b>100 people</b> and the other boat there is <b>10 pigs</b>.
                 Will <b>You</b> save...",2,main_choice,pig,100,10,100 people,10 pigs,TRUE,B,A,10 pigs,Can't decide,100 people,"[""10 pigs"",""Can't decide"",""100 people""]",100 people vs 10 pigs,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,80,38,128380,p8wcmls9wqb,You,rabbit,6713,"On one boat there is <b>1 person</b> and the other boat there is <b>10 clams</b>.
                 Will <b>You</b> save...",2,main_choice,clam,1,10,1 person,10 clams,TRUE,B,A,10 clams,Can't decide,1 person,"[""10 clams"",""Can't decide"",""1 person""]",1 person vs 10 clams,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,82,39,129864,p8wcmls9wqb,You,rabbit,980,"On one boat there is <b>1 person</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...",2,main_choice,bunny,1,1,1 person,1 bunny,TRUE,B,A,1 bunny,Can't decide,1 person,"[""1 bunny"",""Can't decide"",""1 person""]",1 person vs 1 bunny,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,84,40,131664,p8wcmls9wqb,You,rabbit,1296,"On one boat there is <b>10 people</b> and the other boat there is <b>100 bunnies</b>.
                 Will <b>You</b> save...",2,main_choice,bunny,10,100,10 people,100 bunnies,TRUE,B,A,100 bunnies,Can't decide,10 people,"[""100 bunnies"",""Can't decide"",""10 people""]",10 people vs 100 bunnies,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,86,41,134283,p8wcmls9wqb,You,rabbit,2117,"On one boat there is <b>100 people</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...",2,main_choice,clam,100,1,100 people,1 clam,TRUE,B,A,1 clam,Can't decide,100 people,"[""1 clam"",""Can't decide"",""100 people""]",100 people vs 1 clam,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,88,42,136180,p8wcmls9wqb,You,rabbit,1393,"On one boat there is <b>1 person</b> and the other boat there is <b>10 pigeons</b>.
                 Will <b>You</b> save...",0,main_choice,pigeon,1,10,1 person,10 pigeons,FALSE,A,B,1 person,Can't decide,10 pigeons,"[""1 person"",""Can't decide"",""10 pigeons""]",1 person vs 10 pigeons,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p8wcmls9wqb_1772737314893.csv,3,3,2,3,3,3,3,3,2,species choice,1,18 to 24,Female,Native / near-native,Yes,Omnivore,TRUE
html-button-response,6,1,112033,pbye0mt1409,You,cub,23853,"On one boat there is <b>10 people</b> and the other boat there is <b>1 pigeon</b>.
                 Will <b>You</b> save...",2,main_choice,pigeon,10,1,10 people,1 pigeon,TRUE,B,A,1 pigeon,Can't decide,10 people,"[""1 pigeon"",""Can't decide"",""10 people""]",10 people vs 1 pigeon,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pbye0mt1409_1772151294525.csv,3,2,1,3,3,3,3,2,2,Morality of the participant,0,18 to 24,Male,Fluent,No,Omnivore,FALSE
html-button-response,8,2,115213,pbye0mt1409,You,cub,2674,"On one boat there is <b>100 people</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...",0,main_choice,bunny,100,1,100 people,1 bunny,FALSE,A,B,100 people,Can't decide,1 bunny,"[""100 people"",""Can't decide"",""1 bunny""]",100 people vs 1 bunny,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pbye0mt1409_1772151294525.csv,3,2,1,3,3,3,3,2,2,Morality of the participant,0,18 to 24,Male,Fluent,No,Omnivore,FALSE
