"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant_id","condition_name","participant","rt","stimulus","response","phase","trial_number","species_key","human_n","species_n","optionA_label","optionB_label","swap","left_is","right_is","left_label","middle_label","right_label","choice_options","comparison_label","chosen_option","choice_kind","saved_human","saved_animal","human_chosen","task","question_order"
"","","","","","html-keyboard-response","87","2.0.0","285222","po2nn4x1ntk","po2nn4x1ntk","You","butterfly","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","88","2.0.0","286434","po2nn4x1ntk","po2nn4x1ntk","You","butterfly","1210","On one boat there is <b>1 person</b> and the other boat there is <b>100 bunnies</b>.
                 Will <b>You</b> save...","0","main_choice","41","bunny","1","100","1 person","100 bunnies","false","A","B","1 person","Can't decide","100 bunnies","[""1 person"",""Can't decide"",""100 bunnies""]","1 person vs 100 bunnies","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","89","2.0.0","286936","po2nn4x1ntk","po2nn4x1ntk","You","butterfly","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","survey-likert","90","2.0.0","302617","po2nn4x1ntk","po2nn4x1ntk","You","butterfly","15676","","{""smart_person"":2,""smart_dog"":1,""smart_pig"":0}","","","","","","","","","","","","","","","","","","","","","capacity_smart","[0,1,2]"
"","","","","","survey-likert","91","2.0.0","319961","po2nn4x1ntk","po2nn4x1ntk","You","butterfly","17341","","{""pain_person"":3,""pain_dog"":3,""pain_pig"":3}","","","","","","","","","","","","","","","","","","","","","capacity_pain","[0,1,2]"
"","","","","","survey-likert","92","2.0.0","328867","po2nn4x1ntk","po2nn4x1ntk","You","butterfly","8904","","{""emotion_person"":3,""emotion_dog"":3,""emotion_pig"":2}","","","","","","","","","","","","","","","","","","","","","capacity_emotion","[0,1,2]"
"","","","","","survey-text","93","2.0.0","355466","po2nn4x1ntk","po2nn4x1ntk","You","butterfly","26583","","{""Q0"":""personification of animals, or how we assess intelligence and emotional capacity in other beings in comparison to ourselves""}","","","","","","","","","","","","","","","","","","","","","hypothesis_check",""
"","","","","","survey-likert","94","2.0.0","358337","po2nn4x1ntk","po2nn4x1ntk","You","butterfly","2870","","{""Q0"":0}","","","","","","","","","","","","","","","","","","","","","difficulty_rating","[0]"
"","","","","","survey-text","95","2.0.0","360743","po2nn4x1ntk","po2nn4x1ntk","You","butterfly","2404","","{""Q0"":""no""}","","","","","","","","","","","","","","","","","","","","","technical_check",""
"","","","","","survey-multi-choice","96","2.0.0","373334","po2nn4x1ntk","po2nn4x1ntk","You","butterfly","12588","","{""age_bracket"":""18 to 24"",""gender"":""Non-binary"",""english_proficiency"":""Fluent"",""pet_ownership"":""No"",""diet"":""Vegetarian""}","","","","","","","","","","","","","","","","","","","","","demographics","[0,1,2,3,4]"
