"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant_id","condition_name","participant","rt","stimulus","response","phase","trial_number","species_key","human_n","species_n","optionA_label","optionB_label","swap","left_is","right_is","left_label","middle_label","right_label","choice_options","comparison_label","chosen_option","choice_kind","saved_human","saved_animal","human_chosen","task","question_order"
"","","","","","html-button-response","82","2.0.0","208201","pfktoq0rcv8","pfktoq0rcv8","You","penguin","3126","On one boat there is <b>1 person</b> and the other boat there is <b>1 dog</b>.
                 Will <b>You</b> save...","1","main_choice","38","dog","1","1","1 person","1 dog","true","B","A","1 dog","Can't decide","1 person","[""1 dog"",""Can't decide"",""1 person""]","1 person vs 1 dog","Can't decide","neutral","0","0","0","",""
"","","","","","html-keyboard-response","83","2.0.0","208703","pfktoq0rcv8","pfktoq0rcv8","You","penguin","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","84","2.0.0","217784","pfktoq0rcv8","pfktoq0rcv8","You","penguin","9078","On one boat there is <b>10 people</b> and the other boat there is <b>100 bunnies</b>.
                 Will <b>You</b> save...","2","main_choice","39","bunny","10","100","10 people","100 bunnies","true","B","A","100 bunnies","Can't decide","10 people","[""100 bunnies"",""Can't decide"",""10 people""]","10 people vs 100 bunnies","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","85","2.0.0","218286","pfktoq0rcv8","pfktoq0rcv8","You","penguin","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","86","2.0.0","220064","pfktoq0rcv8","pfktoq0rcv8","You","penguin","1776","On one boat there is <b>1 person</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...","0","main_choice","40","pig","1","1","1 person","1 pig","false","A","B","1 person","Can't decide","1 pig","[""1 person"",""Can't decide"",""1 pig""]","1 person vs 1 pig","1 person","human","1","0","1","",""
"","","","","","html-keyboard-response","87","2.0.0","220565","pfktoq0rcv8","pfktoq0rcv8","You","penguin","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","88","2.0.0","225081","pfktoq0rcv8","pfktoq0rcv8","You","penguin","4515","On one boat there is <b>1 person</b> and the other boat there is <b>100 pigs</b>.
                 Will <b>You</b> save...","2","main_choice","41","pig","1","100","1 person","100 pigs","false","A","B","1 person","Can't decide","100 pigs","[""1 person"",""Can't decide"",""100 pigs""]","1 person vs 100 pigs","100 pigs","animal","0","1","0","",""
"","","","","","html-keyboard-response","89","2.0.0","225583","pfktoq0rcv8","pfktoq0rcv8","You","penguin","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","survey-likert","90","2.0.0","238248","pfktoq0rcv8","pfktoq0rcv8","You","penguin","12660","","{""smart_person"":3,""smart_dog"":3,""smart_pig"":1}","","","","","","","","","","","","","","","","","","","","","capacity_smart","[0,1,2]"
"","","","","","survey-likert","91","2.0.0","246560","pfktoq0rcv8","pfktoq0rcv8","You","penguin","8309","","{""pain_person"":3,""pain_dog"":3,""pain_pig"":2}","","","","","","","","","","","","","","","","","","","","","capacity_pain","[0,1,2]"
"","","","","","survey-likert","92","2.0.0","251360","pfktoq0rcv8","pfktoq0rcv8","You","penguin","4798","","{""emotion_person"":3,""emotion_dog"":3,""emotion_pig"":3}","","","","","","","","","","","","","","","","","","","","","capacity_emotion","[0,1,2]"
"","","","","","survey-text","93","2.0.0","257345","pfktoq0rcv8","pfktoq0rcv8","You","penguin","5978","","{""Q0"":""empathy""}","","","","","","","","","","","","","","","","","","","","","hypothesis_check",""
"","","","","","survey-likert","94","2.0.0","261242","pfktoq0rcv8","pfktoq0rcv8","You","penguin","3895","","{""Q0"":3}","","","","","","","","","","","","","","","","","","","","","difficulty_rating","[0]"
"","","","","","survey-text","95","2.0.0","263875","pfktoq0rcv8","pfktoq0rcv8","You","penguin","2630","","{""Q0"":""no""}","","","","","","","","","","","","","","","","","","","","","technical_check",""
"","","","","","survey-multi-choice","96","2.0.0","275771","pfktoq0rcv8","pfktoq0rcv8","You","penguin","11893","","{""age_bracket"":""18 to 24"",""gender"":""Female"",""english_proficiency"":""Fluent"",""pet_ownership"":""Yes"",""diet"":""Omnivore""}","","","","","","","","","","","","","","","","","","","","","demographics","[0,1,2,3,4]"
